,id,name,type,capital,population,citizens,nr_quartiers,quartiers,net_production_burg,area_requirements_burg
244,245,Jowzdandaq,Generic,0,13071,"{'Farmer': 10457, 'Fisherman': 654, 'Hunter': 654, 'Craftsman': 654, 'Tradesman': 654, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",13,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 13.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 13071, 'Farmland_to_Feed_Burg_ha_Max': 26142, 'Urban_Area_Burg_ha_Min': 33, 'Urban_Area_Burg_ha_Max': 65}"
245,246,Khormajan,Hunting,0,964,"{'Farmer': 701, 'Fisherman': 44, 'Hunter': 131, 'Craftsman': 44, 'Tradesman': 44, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 964, 'Farmland_to_Feed_Burg_ha_Max': 1928, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 5}"
246,247,Theolis,Hunting,0,964,"{'Farmer': 617, 'Fisherman': 39, 'Hunter': 116, 'Craftsman': 77, 'Tradesman': 39, 'Churchman': 0, 'Clerk': 0, 'Soldier': 77}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 964, 'Farmland_to_Feed_Burg_ha_Max': 1928, 'Urban_Area_Burg_ha_Min': 2, 'Urban_Area_Burg_ha_Max': 5}"
247,248,Tores,Hunting,0,2901,"{'Farmer': 2110, 'Fisherman': 132, 'Hunter': 396, 'Craftsman': 132, 'Tradesman': 132, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2901, 'Farmland_to_Feed_Burg_ha_Max': 5802, 'Urban_Area_Burg_ha_Min': 7, 'Urban_Area_Burg_ha_Max': 15}"
248,249,Hasht,Hunting,0,1714,"{'Farmer': 1247, 'Fisherman': 78, 'Hunter': 234, 'Craftsman': 78, 'Tradesman': 78, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1714, 'Farmland_to_Feed_Burg_ha_Max': 3428, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
249,250,Griestatt,Highland,0,1660,"{'Farmer': 1291, 'Fisherman': 92, 'Hunter': 92, 'Craftsman': 92, 'Tradesman': 92, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1660, 'Farmland_to_Feed_Burg_ha_Max': 3320, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
250,251,Agicos,Hunting,0,4075,"{'Farmer': 2964, 'Fisherman': 185, 'Hunter': 556, 'Craftsman': 185, 'Tradesman': 185, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4075, 'Farmland_to_Feed_Burg_ha_Max': 8150, 'Urban_Area_Burg_ha_Min': 10, 'Urban_Area_Burg_ha_Max': 20}"
251,252,Shahrdehen,Lake,0,7938,"{'Farmer': 6350, 'Fisherman': 397, 'Hunter': 397, 'Craftsman': 397, 'Tradesman': 397, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7938, 'Farmland_to_Feed_Burg_ha_Max': 15876, 'Urban_Area_Burg_ha_Min': 20, 'Urban_Area_Burg_ha_Max': 40}"
252,253,Tiorkausa,Hunting,0,1876,"{'Farmer': 1364, 'Fisherman': 85, 'Hunter': 256, 'Craftsman': 85, 'Tradesman': 85, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1876, 'Farmland_to_Feed_Burg_ha_Max': 3752, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
253,254,Nilmi,Hunting,0,4331,"{'Farmer': 3150, 'Fisherman': 197, 'Hunter': 591, 'Craftsman': 197, 'Tradesman': 197, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4331, 'Farmland_to_Feed_Burg_ha_Max': 8662, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
254,255,Stymphagios,Generic,0,6806,"{'Farmer': 5445, 'Fisherman': 340, 'Hunter': 340, 'Craftsman': 340, 'Tradesman': 340, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 6806, 'Farmland_to_Feed_Burg_ha_Max': 13612, 'Urban_Area_Burg_ha_Min': 17, 'Urban_Area_Burg_ha_Max': 34}"
255,256,Durbolzheim,Hunting,0,1056,"{'Farmer': 676, 'Fisherman': 42, 'Hunter': 127, 'Craftsman': 84, 'Tradesman': 42, 'Churchman': 0, 'Clerk': 0, 'Soldier': 84}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1056, 'Farmland_to_Feed_Burg_ha_Max': 2112, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 5}"
256,257,Yabahan,Naval,0,3702,"{'Farmer': 1851, 'Fisherman': 1080, 'Hunter': 154, 'Craftsman': 154, 'Tradesman': 463, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 2, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3702, 'Farmland_to_Feed_Burg_ha_Max': 7404, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 19}"
257,258,Kauri,Hunting,0,2148,"{'Farmer': 1562, 'Fisherman': 98, 'Hunter': 293, 'Craftsman': 98, 'Tradesman': 98, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2148, 'Farmland_to_Feed_Burg_ha_Max': 4296, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 11}"
258,259,Hernum,Generic,0,7572,"{'Farmer': 6058, 'Fisherman': 379, 'Hunter': 379, 'Craftsman': 379, 'Tradesman': 379, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7572, 'Farmland_to_Feed_Burg_ha_Max': 15144, 'Urban_Area_Burg_ha_Min': 19, 'Urban_Area_Burg_ha_Max': 38}"
259,260,Pyzan,Generic,0,9691,"{'Farmer': 7753, 'Fisherman': 485, 'Hunter': 485, 'Craftsman': 485, 'Tradesman': 485, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9691, 'Farmland_to_Feed_Burg_ha_Max': 19382, 'Urban_Area_Burg_ha_Min': 24, 'Urban_Area_Burg_ha_Max': 48}"
260,261,Schlisenhau,Hunting,0,1138,"{'Farmer': 828, 'Fisherman': 52, 'Hunter': 155, 'Craftsman': 52, 'Tradesman': 52, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1138, 'Farmland_to_Feed_Burg_ha_Max': 2276, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 6}"
261,262,Ampsaxos,Hunting,0,1457,"{'Farmer': 1060, 'Fisherman': 66, 'Hunter': 199, 'Craftsman': 66, 'Tradesman': 66, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1457, 'Farmland_to_Feed_Burg_ha_Max': 2914, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 7}"
262,263,Manlurun,Generic,0,8567,"{'Farmer': 6854, 'Fisherman': 428, 'Hunter': 428, 'Craftsman': 428, 'Tradesman': 428, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8567, 'Farmland_to_Feed_Burg_ha_Max': 17134, 'Urban_Area_Burg_ha_Min': 21, 'Urban_Area_Burg_ha_Max': 43}"
263,264,Psychraion,Generic,0,11585,"{'Farmer': 9268, 'Fisherman': 579, 'Hunter': 579, 'Craftsman': 579, 'Tradesman': 579, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",11,"{'Farmer': 11, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 11.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 11585, 'Farmland_to_Feed_Burg_ha_Max': 23170, 'Urban_Area_Burg_ha_Min': 29, 'Urban_Area_Burg_ha_Max': 58}"
264,265,Estar,Highland,0,16361,"{'Farmer': 12725, 'Fisherman': 909, 'Hunter': 909, 'Craftsman': 909, 'Tradesman': 909, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",19,"{'Farmer': 15, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 1, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 15.5, 'Net_Gold': 2.25}","{'Farmland_to_Feed_Burg_ha_Min': 16361, 'Farmland_to_Feed_Burg_ha_Max': 32722, 'Urban_Area_Burg_ha_Min': 41, 'Urban_Area_Burg_ha_Max': 82}"
265,266,Shamabafa,Hunting,0,1724,"{'Farmer': 1254, 'Fisherman': 78, 'Hunter': 235, 'Craftsman': 78, 'Tradesman': 78, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1724, 'Farmland_to_Feed_Burg_ha_Max': 3448, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
266,267,Herebenter,Highland,0,10226,"{'Farmer': 7954, 'Fisherman': 568, 'Hunter': 568, 'Craftsman': 568, 'Tradesman': 568, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10226, 'Farmland_to_Feed_Burg_ha_Max': 20452, 'Urban_Area_Burg_ha_Min': 26, 'Urban_Area_Burg_ha_Max': 51}"
267,268,Forse,Hunting,0,1875,"{'Farmer': 1364, 'Fisherman': 85, 'Hunter': 256, 'Craftsman': 85, 'Tradesman': 85, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1875, 'Farmland_to_Feed_Burg_ha_Max': 3750, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
268,269,Contia,Naval,0,4850,"{'Farmer': 2425, 'Fisherman': 1415, 'Hunter': 202, 'Craftsman': 202, 'Tradesman': 606, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 3, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 5.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4850, 'Farmland_to_Feed_Burg_ha_Max': 9700, 'Urban_Area_Burg_ha_Min': 12, 'Urban_Area_Burg_ha_Max': 24}"
269,270,Titropona,Naval,0,16266,"{'Farmer': 8133, 'Fisherman': 4744, 'Hunter': 678, 'Craftsman': 678, 'Tradesman': 2033, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",17,"{'Farmer': 10, 'Fisherman': 5, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 2, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 18.0, 'Net_Gold': 3.0}","{'Farmland_to_Feed_Burg_ha_Min': 16266, 'Farmland_to_Feed_Burg_ha_Max': 32532, 'Urban_Area_Burg_ha_Min': 41, 'Urban_Area_Burg_ha_Max': 81}"
270,271,Troyros,Generic,0,10918,"{'Farmer': 8734, 'Fisherman': 546, 'Hunter': 546, 'Craftsman': 546, 'Tradesman': 546, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10918, 'Farmland_to_Feed_Burg_ha_Max': 21836, 'Urban_Area_Burg_ha_Min': 27, 'Urban_Area_Burg_ha_Max': 55}"
271,272,Turum,Highland,0,1657,"{'Farmer': 1289, 'Fisherman': 92, 'Hunter': 92, 'Craftsman': 92, 'Tradesman': 92, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1657, 'Farmland_to_Feed_Burg_ha_Max': 3314, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
272,273,Golalaion,Hunting,0,1059,"{'Farmer': 770, 'Fisherman': 48, 'Hunter': 144, 'Craftsman': 48, 'Tradesman': 48, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",0,"{'Farmer': 0, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 0.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1059, 'Farmland_to_Feed_Burg_ha_Max': 2118, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 5}"
273,274,Avavaakioe,Generic,0,10955,"{'Farmer': 8764, 'Fisherman': 548, 'Hunter': 548, 'Craftsman': 548, 'Tradesman': 548, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10955, 'Farmland_to_Feed_Burg_ha_Max': 21910, 'Urban_Area_Burg_ha_Min': 27, 'Urban_Area_Burg_ha_Max': 55}"
274,275,Tulpa,Hunting,0,3706,"{'Farmer': 2695, 'Fisherman': 168, 'Hunter': 505, 'Craftsman': 168, 'Tradesman': 168, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3706, 'Farmland_to_Feed_Burg_ha_Max': 7412, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 19}"
275,276,Pithymnoscu,Hunting,0,3301,"{'Farmer': 2401, 'Fisherman': 150, 'Hunter': 450, 'Craftsman': 150, 'Tradesman': 150, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3301, 'Farmland_to_Feed_Burg_ha_Max': 6602, 'Urban_Area_Burg_ha_Min': 8, 'Urban_Area_Burg_ha_Max': 17}"
276,277,Gorcyro,Generic,0,9167,"{'Farmer': 7334, 'Fisherman': 458, 'Hunter': 458, 'Craftsman': 458, 'Tradesman': 458, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9167, 'Farmland_to_Feed_Burg_ha_Max': 18334, 'Urban_Area_Burg_ha_Min': 23, 'Urban_Area_Burg_ha_Max': 46}"
277,278,Pithenaros,Hunting,0,1951,"{'Farmer': 1249, 'Fisherman': 78, 'Hunter': 234, 'Craftsman': 156, 'Tradesman': 78, 'Churchman': 0, 'Clerk': 0, 'Soldier': 156}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1951, 'Farmland_to_Feed_Burg_ha_Max': 3902, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
278,279,Nagesheh,Generic,0,26371,"{'Farmer': 18345, 'Fisherman': 1147, 'Hunter': 1147, 'Craftsman': 2293, 'Tradesman': 1147, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2293}",29,"{'Farmer': 22, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 19.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 26371, 'Farmland_to_Feed_Burg_ha_Max': 52742, 'Urban_Area_Burg_ha_Min': 66, 'Urban_Area_Burg_ha_Max': 132}"
279,280,Totti,Naval,0,2836,"{'Farmer': 1260, 'Fisherman': 735, 'Hunter': 105, 'Craftsman': 210, 'Tradesman': 315, 'Churchman': 0, 'Clerk': 0, 'Soldier': 210}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2836, 'Farmland_to_Feed_Burg_ha_Max': 5672, 'Urban_Area_Burg_ha_Min': 7, 'Urban_Area_Burg_ha_Max': 14}"
280,281,Debeleapon,Hunting,0,2299,"{'Farmer': 1471, 'Fisherman': 92, 'Hunter': 276, 'Craftsman': 184, 'Tradesman': 92, 'Churchman': 0, 'Clerk': 0, 'Soldier': 184}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2299, 'Farmland_to_Feed_Burg_ha_Max': 4598, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 11}"
281,282,Ampsos,Hunting,0,1715,"{'Farmer': 1247, 'Fisherman': 78, 'Hunter': 234, 'Craftsman': 78, 'Tradesman': 78, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1715, 'Farmland_to_Feed_Burg_ha_Max': 3430, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 9}"
282,283,Methos,Generic,0,7466,"{'Farmer': 5973, 'Fisherman': 373, 'Hunter': 373, 'Craftsman': 373, 'Tradesman': 373, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7466, 'Farmland_to_Feed_Burg_ha_Max': 14932, 'Urban_Area_Burg_ha_Min': 19, 'Urban_Area_Burg_ha_Max': 37}"
283,284,Hasht,Hunting,0,3937,"{'Farmer': 2863, 'Fisherman': 179, 'Hunter': 537, 'Craftsman': 179, 'Tradesman': 179, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3937, 'Farmland_to_Feed_Burg_ha_Max': 7874, 'Urban_Area_Burg_ha_Min': 10, 'Urban_Area_Burg_ha_Max': 20}"
284,285,Varabad,Naval,0,3749,"{'Farmer': 1874, 'Fisherman': 1093, 'Hunter': 156, 'Craftsman': 156, 'Tradesman': 469, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 2, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3749, 'Farmland_to_Feed_Burg_ha_Max': 7498, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 19}"
285,286,Zafadabahi,Generic,0,2437,"{'Farmer': 1950, 'Fisherman': 122, 'Hunter': 122, 'Craftsman': 122, 'Tradesman': 122, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",2,"{'Farmer': 2, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 2.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2437, 'Farmland_to_Feed_Burg_ha_Max': 4874, 'Urban_Area_Burg_ha_Min': 6, 'Urban_Area_Burg_ha_Max': 12}"
286,287,Lieuenberg,Generic,0,10328,"{'Farmer': 8262, 'Fisherman': 516, 'Hunter': 516, 'Craftsman': 516, 'Tradesman': 516, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10328, 'Farmland_to_Feed_Burg_ha_Max': 20656, 'Urban_Area_Burg_ha_Min': 26, 'Urban_Area_Burg_ha_Max': 52}"
